diamond 17 基本站点信息  632
58321 3152 11714 36.5 6 1 合肥                    
58338 3109 11835 20.3 6 1 芜湖县                  
58343 3146 11956 5.8 6 1 常州                     
58345 3126 11929 8.1 6 1 溧阳                     
58358 3104 12026 18.7 6 1 吴县东山                
58362 3124 12129 8.2 6 1 上海                     
58402 3044 11540 125.9 6 1 英山                   
58407 3015 11503 20.6 6 1 黄石                    
58424 3032 11703 19.6 6 1 安庆                    
58437 3008 11809 1836.3 6 1 黄山                  
58445 3021 11925 1502.9 6 1 天目山                
58457 3014 12010 43.2 6 1 杭州                    
58464 3037 12105 10.9 6 1 平湖                    
58472 3044 12227 81.2 6 1 嵊泗                    
58477 3002 12206 36.6 6 1 定海                    
58506 2935 11559 1165.3 6 1 庐山                  
58519 2900 11641 40.8 6 1 波阳                    
58527 2918 11712 62.9 6 1 景德镇                  
58531 2943 11817 145.3 6 1 屯溪                   
58549 2907 11939 64.7 6 1 金华                    
58556 2936 12049 107.6 6 1 嵊县                   
58562 2952 12134 5.2 6 1 鄞县                     
58569 2912 12157 128.0 6 1 石浦                   
58606 2836 11555 45.7 6 1 南昌                    
58608 2804 11533 30.4 6 1 樟树                    
58626 2818 11713 51.7 6 1 贵溪                    
58633 2858 11852 67.1 6 1 衢州                    
58634 2841 11815 113.7 6 1 玉山                   
58646 2827 11955 61.8 6 1 丽水                    
58647 2805 11908 199.6 6 1 龙泉                   
58653 2849 12055 1383.6 6 1 括苍山                
58659 2800 12040 7.1 6 1 温州                     
58665 2837 12125 2.2 6 1 洪家                     
58666 2827 12154 84.4 6 1 大陈岛                  
58667 2805 12116 92.9 6 1 玉环                    
58715 2735 11639 81.9 6 1 南城                    
58725 2720 11728 192.4 6 1 邵武                   
58731 2755 11832 274.8 6 1 浦城                   
58737 2703 11819 220.9 6 1 政和                   
58754 2720 12012 37.6 6 1 福鼎
58765 2738 12112 39.3 6 1 北麂                 
58813 2651 11620 141.6 6 1 广昌                   
58820 2654 11710 345.2 6 1 泰宁                   
58834 2639 11810 127.8 6 1 南平                   
58847 2605 11917 85.4 6 1 福州                    
58846 2640 11931 32.9 6 1 宁德                    
58911 2551 11622 311.2 6 1 长汀                   
58918 2503 11625 198.9 6 1 上杭                   
58921 2558 11721 205.9 6 1 永安                   
58927 2506 11702 341.5 6 1 龙岩                   
58931 2543 11806 1651.1 6 1 九仙山                
58944 2531 11947 30.9 6 1 平潭                    
58945 2527 11951 99.99 6 1 平潭                   
59007 2404 10504 1251.4 6 1 广南                  
59021 2433 10702 485.8 6 1 凤山                   
59023 2442 10803 214.3 6 1 河池                   
59046 2421 10924 97.5 6 1 柳州                    
59058 2412 11031 147.0 6 1 蒙山                   
59065 2425 11131 109.3 6 1 贺县                   
59072 2447 11223 98.1 6 1 连县                    
59082 2441 11336 59.8 6 1 韶关                    
59087 2352 11332 68.4 6 1 佛冈                    
59096 2422 11429 214.5 6 1 连平                   
59102 2457 11539 302.7 6 1 寻乌                   
59117 2416 11606 89.3 6 1 梅县                    
59126 2430 11739 29.4 6 1 漳州                    
59133 2454 11855 22.6 6 1 崇武                    
59134 2429 11804 138.3 6 1 厦门                   
59209 2325 10550 794.7 6 1 那坡                   
59211 2354 10636 175.8 6 1 百色                   
59218 2308 10625 740.2 6 1 靖西                   
59228 2319 10735 112.6 6 1 平果                   
59242 2345 10914 85.2 6 1 来宾                    
